id,content,sentiment
3705,most folks with a real stake in the american sexual landscape will find it either moderately amusing or just plain irrelevant . ,0
3706,"if you're not fans of the adventues of steve and terri , you should avoid this like the dreaded king brown snake . personally , i'd rather watch them on the animal planet . ",0
3707,feels as if the inmates have actually taken over the asylum . ,0
3708,all of the filmmakers' calculations can't rescue brown sugar from the curse of blandness . ,0
3709,"the movie's gloomy atmosphere is fascinating , though , even if the movie itself doesn't stand a ghost of a chance . ",0
3710," . . . post-september 11 , "" the sum of all fears "" seems more tacky and reprehensible , manipulating our collective fear without bestowing the subject with the intelligence or sincerity it unequivocally deserves . ",0
3711,the exclamation point seems to be the only bit of glee you'll find in this dreary mess . ,0
3712,godard's ode to tackling life's wonderment is a rambling and incoherent manifesto about the vagueness of topical excess . . . in praise of love remains a ponderous and pretentious endeavor that's unfocused and tediously exasperating . ,0
3713,"humorless , self-conscious art drivel , made without a glimmer of intelligence or invention . ",0
3714,the movie's progression into rambling incoherence gives new meaning to the phrase 'fatal script error . ',0
3715,"solondz may be convinced that he has something significant to say , but he isn't talking a talk that appeals to me . ",0
3716,more tiring than anything . ,0
3717,"nelson's intentions are good , but the end result does no justice to the story itself . it's horribly depressing and not very well done . ",0
3718," . . . the efforts of its star , kline , to lend some dignity to a dumb story are for naught . ",0
3719,"a good-natured ensemble comedy that tries hard to make the most of a bumper cast , but never quite gets off the ground . ",0
3720,overly long and worshipful bio-doc . ,0
3721,i'll go out on a limb . it isn't quite one of the worst movies of the year . it's just merely very bad . ,0
3722,writer-director ritchie reduces wertmuller's social mores and politics to tiresome jargon . ,0
3723,"about amy's cuteness , amy's career success ( she's a best-selling writer of self-help books who can't help herself ) , and amy's neuroses when it comes to men . ",0
3724,"everything about girls can't swim , even its passages of sensitive observation , feels secondhand , familiar -- and not in a good way . ",0
3725,"feels aimless for much of its running time , until late in the film when a tidal wave of plot arrives , leaving questions in its wake . ",0
3726,less than fresh . ,0
3727,the script is too mainstream and the psychology too textbook to intrigue . ,0
3728,"muddled , simplistic and more than a little pretentious . ",0
3729,"meandering and glacially paced , and often just plain dull . ",0
3730,"a disaster of a drama , saved only by its winged assailants . ",0
3731,"a road trip that will get you thinking , 'are we there yet ? '",0
3732,"director elie chouraqui , who co-wrote the script , catches the chaotic horror of war , but why bother if you're going to subjugate truth to the tear-jerking demands of soap opera ? ",0
3733,"dong never pushes for insights beyond the superficial tensions of the dynamic he's dissecting , and the film settles too easily along the contours of expectation . ",0
3734,"if there was any doubt that peter o'fallon didn't have an original bone in his body , a rumor of angels should dispel it . ",0
3735,an occasionally interesting but mostly repetitive look at a slice of counterculture that might be best forgotten . ,0
3736,what could have been right at home as a nifty plot line in steven soderbergh's traffic fails to arrive at any satisfying destination . ,0
3737,the movie is like scorsese's mean streets redone by someone who ignored it in favor of old 'juvenile delinquent' paperbacks with titles like leather warriors and switchblade sexpot . ,0
3738,"this pathetic junk is barely an hour long . nevertheless , it still seems endless . ",0
3739,it isn't that stealing harvard is a horrible movie—if only it were that grand a failure ! it's just that it's so not-at-all-good . and i expect much more from a talent as outstanding as director bruce mcculloch . ,0
3740,dolman confines himself to shtick and sentimentality -- the one bald and the other sloppy . ,0
3741,is it possible for a documentary to be utterly entranced by its subject and still show virtually no understanding of it ? ,0
3742,it's supposed to be a romantic comedy - it suffers from too much norma rae and not enough pretty woman . ,0
3743,"the leads are so unmemorable , despite several attempts at lengthy dialogue scenes , that one eventually resents having to inhale this gutter romancer's secondhand material . ",0
3744,the script ? please . ,0
3745,staggers between flaccid satire and what is supposed to be madcap farce . ,0
3746,"not that any of us should be complaining when a film clocks in around 90 minutes these days , but the plotting here leaves a lot to be desired . ",0
3747,"brainy , artistic and muted , almost to the point of suffocation . ",0
3748,plays like the old disease-of-the-week small-screen melodramas . ,0
3749,"like life on the island , the movie grows boring despite the scenery . ",0
3750,the truth about charlie is that it's a brazenly misguided project . ,0
3751,"caso você sinta necessidade de sair da sala antes do término da projeção , não se preocupe : ninguém lhe enviará penas simbolizando covardia . ",0
3752,displays the potential for a better movie than what bailly manages to deliver,0
3753,an awkward hybrid of genres that just doesn't work . ,0
3754,the latest vapid actor's exercise to appropriate the structure of arthur schnitzler's reigen . ,0
3755,snipes is both a snore and utter tripe . ,0
3756,"ritchie's film is easier to swallow than wertmuller's polemical allegory , but it's self-defeatingly decorous . ",0
3757,chalk it up as the worst kind of hubristic folly . ,0
3758,"it's the kind of under-inspired , overblown enterprise that gives hollywood sequels a bad name . ",0
3759,rosenthal ( halloween ii ) seems to have forgotten everything he ever knew about generating suspense . ,0
3760,even murphy's expert comic timing and famed charisma can't rescue this effort . ,0
3761,rodriguez . . . was unable to reproduce the special spark between the characters that made the first film such a delight . ,0
3762,a sleek advert for youthful anomie that never quite equals the sum of its pretensions . ,0
3763,some body smacks of exhibitionism more than it does cathartic truth telling . ,0
3764,"this isn't a terrible film by any means , but it's also far from being a realized work . ",0
3765,"apparently , romantic comedy with a fresh point of view just doesn't figure in the present hollywood program . ",0
3766,a lame comedy . ,0
3767,depressingly thin and exhaustingly contrived . only masochistic moviegoers need apply . ,0
3768,"a movie that's held captive by mediocrity . not bad , but not all that good . bacon keeps things interesting , but don't go out of your way to pay full price . ",0
3769,"what's next ? rob schneider , dana carvey and sarah michelle gellar in the philadelphia story ? david spade as citizen kane ? ",0
3770,can't seem to get anywhere near the story's center . ,0
3771,"the problem , amazingly enough , is the screenplay . ",0
3772,it's a frankenstein-monster of a film that doesn't know what it wants to be . ,0
3773,upper west sidey exercise in narcissism and self-congratulation disguised as a tribute . ,0
3774,"on its icy face , the new film is a subzero version of monsters , inc . , without the latter's imagination , visual charm or texture . ",0
3775,i can't say this enough : this movie is about an adult male dressed in pink jammies . ,0
3776,it's a mindless action flick with a twist -- far better suited to video-viewing than the multiplex . ,0
3777,"after a while , the only way for a reasonably intelligent person to get through the country bears is to ponder how a whole segment of pop-music history has been allowed to get wet , fuzzy and sticky . ",0
3778,"we get light showers of emotion a couple of times , but then -- strangely -- these wane to an inconsistent and ultimately unsatisfying drizzle . ",0
3779,summer's far too fleeting to squander on offal like this . ,0
3780,"the film is grossly contradictory in conveying its social message , if indeed there is one . ",0
3781,too bad kramer couldn't make a guest appearance to liven things up . ,0
3782,deuces wild is an encyclopedia of cliches that shoplifts shamelessly from farewell-to-innocence movies like the wanderers and a bronx tale without cribbing any of their intelligence . ,0
3783,it's a barely tolerable slog over well-trod ground . ,0
3784,epps has neither the charisma nor the natural affability that has made tucker a star . ,0
3785,it's sweet . . . but just a little bit too precious at the start and a little too familiar at the end . ,0
3786,an awkwardly contrived exercise in magic realism . ,0
3787,"demme gets a lot of flavor and spice into his charade remake , but he can't disguise that he's spiffing up leftovers that aren't so substantial or fresh . ",0
3788,this is a heartfelt story . . . it just isn't a very involving one . ,0
3789,"these self-styled athletes have banged their brains into the ground so frequently and furiously , their capacity to explain themselves has gone the same way as their natural instinct for self-preservation . ",0
3790,the fact that the 'best part' of the movie comes from a 60-second homage to one of demme's good films doesn't bode well for the rest of it . ,0
3791,"the band performances featured in drumline are red hot . . . [but] from a mere story point of view , the film's ice cold . ",0
3792, . . . built on the premise that middle-class arkansas consists of monster truck-loving good ol' boys and peroxide blond honeys whose worldly knowledge comes from tv reruns and supermarket tabloids . ,0
3793,"a laughable -- or rather , unlaughable -- excuse for a film . ",0
3794,"the sequel is everything the original was not : contrived , overblown and tie-in ready . ",0
3795,"like a grinning jack o' lantern , its apparent glee is derived from a lobotomy , having had all its vital essence scooped out and discarded . ",0
3796,a sentimental hybrid that could benefit from the spice of specificity . ,0
3797," . . . familiar and predictable , and 4/5ths of it might as well have come from a xerox machine rather than ( writer-director ) franc . reyes' word processor . ",0
3798,"give shapiro , goldman , and bolado credit for good intentions , but there's nothing here that they couldn't have done in half an hour . ",0
3799,it's so devoid of joy and energy it makes even jason x . . . look positively shakesperean by comparison . ,0
3800,a little objectivity could have gone a long way . ,0
3801,one of the worst films of 2002 . ,0
3802,"i believe silberling had the best intentions here , but he just doesn't have the restraint to fully realize them . ",0
3803,mctiernan's remake may be lighter on its feet -- the sober-minded original was as graceful as a tap-dancing rhino -- but it is just as boring and as obvious . ,0
3804,"high crimes carries almost no organic intrigue as a government/ marine/legal mystery , and that's because the movie serves up all of that stuff , nearly subliminally , as the old-hat province of male intrigue . ",0
3805,this movie is about the worst thing chan has done in the united states . ,0
3806,"the explosion essentially ruined -- or , rather , overpowered -- the fiction of the movie for me . ",0
3807,this ludicrous film is predictable at every turn . ,0
3808,an incredibly irritating comedy about thoroughly vacuous people . . . manages to embody the worst excesses of nouvelle vague without any of its sense of fun or energy . ,0
3809,the film desperately sinks further and further into comedy futility . ,0
3810,the crassness of this reactionary thriller is matched only by the ridiculousness of its premise . ,0
3811,i wish it would have just gone more over-the-top instead of trying to have it both ways . ,0
3812,"the film doesn't really care about the thousands of americans who die hideously , it cares about how ryan meets his future wife and makes his start at the cia . ",0
3813,"adrift , bentley and hudson stare and sniffle , respectively , as ledger attempts , in vain , to prove that movie-star intensity can overcome bad hair design . ",0
3814,"after an hour and a half of wondering -- sometimes amusedly , sometimes impatiently -- just what this strenuously unconventional movie is supposed to be , you discover that the answer is as conventional as can be . ",0
3815,"'linklater fans , or pretentious types who want to appear avant-garde will suck up to this project . . . '",0
3816,"a woefully dull , redundant concept that bears more than a whiff of exploitation , despite iwai's vaunted empathy . ",0
3817,"screenwriter chris ver weil's directing debut is good-natured and never dull , but its virtues are small and easily overshadowed by its predictability . ",0
3818,"if you really want to understand what this story is really all about , you're far better served by the source material . ",0
3819,"it's mildly sentimental , unabashedly consumerist . . . studiously inoffensive and completely disposable . ",0
3820,"like its title character , esther kahn is unusual but unfortunately also irritating . ",0
3821,"the star who helped give a spark to "" chasing amy "" and "" changing lanes "" falls flat as thinking man cia agent jack ryan in this summer's new action film , "" the sum of all fears . "" ",0
3822,"a summary of the plot doesn't quite do justice to the awfulness of the movie , for that comes through all too painfully in the execution . ",0
3823,every conceivable mistake a director could make in filming opera has been perpetrated here . ,0
3824,"snoots will no doubt rally to its cause , trotting out threadbare standbys like 'masterpiece' and 'triumph' and all that malarkey , but rarely does an established filmmaker so ardently waste viewers' time with a gobbler like this . ",0
3825,"[the film's] taste for "" shock humor "" will wear thin on all but those weaned on the comedy of tom green and the farrelly brothers . ",0
3826,any enjoyment will be hinge from a personal threshold of watching sad but endearing characters do extremely unconventional things . ,0
3827,"if legendary shlockmeister ed wood had ever made a movie about a vampire , it probably would look a lot like this alarming production , adapted from anne rice's novel the vampire chronicles . ",0
3828,"hardly a nuanced portrait of a young woman's breakdown , the film nevertheless works up a few scares . ",0
3829,"interminably bleak , to say nothing of boring . ",0
3830,"things really get weird , though not particularly scary : the movie is all portent and no content . ",0
3831,"bogs down badly as we absorb jia's moody , bad-boy behavior which he portrays himself in a one-note performance . ",0
3832,"the camera whirls ! the camera twirls ! oh , look at that clever angle ! wow , a jump cut ! ",0
3833,demme finally succeeds in diminishing his stature from oscar-winning master to lowly studio hack . ,0
3834,"the action scenes have all the suspense of a 20-car pileup , while the plot holes are big enough for a train car to drive through -- if kaos hadn't blown them all up . ",0
3835,it almost feels as if the movie is more interested in entertaining itself than in amusing us . ,0
3836,"it puts washington , as honest working man john q . archibald , on a pedestal , then keeps lifting the pedestal higher . ",0
3837,"ultimately , the film amounts to being lectured to by tech-geeks , if you're up for that sort of thing . ",0
3838,far more enjoyable than its predecessor . ,0
3839,[gayton's script] telegraphs every discovery and layers on the gloss of convenience . ,0
3840,"full frontal , which opens today nationwide , could almost be classified as a movie-industry satire , but it lacks the generous inclusiveness that is the genre's definitive , if disingenuous , feature . ",0
3841,a ragbag of cliches . ,0
3842,this rough trade punch-and-judy act didn't play well then and it plays worse now . ,0
3843,a reality-snubbing hodgepodge . ,0
3844,"the three leads produce adequate performances , but what's missing from this material is any depth of feeling . ",0
3845,"it's possible that something hip and transgressive was being attempted here that stubbornly refused to gel , but the result is more puzzling than unsettling . ",0
3846,this painfully unfunny farce traffics in tired stereotypes and encumbers itself with complications . . . that have no bearing on the story . ,0
3847,"short and sweet , but also more than anything else slight… tadpole pulls back from the consequences of its own actions and revelations . ",0
3848,"has its moments , but it's pretty far from a treasure . ",0
3849,what more can be expected from a college comedy that's target audience hasn't graduated from junior high school ? ,0
3850,"collateral damage offers formula payback and the big payoff , but the explosions tend to simply hit their marks , pyro-correctly . ",0
3851,the plan to make enough into ‘an inspiring tale of survival wrapped in the heart-pounding suspense of a stylish psychological thriller' has flopped as surely as a soufflé gone wrong . ,0
3852,"instead of letting the laughs come as they may , lawrence unleashes his trademark misogyny -- er , comedy -- like a human volcano or an overflowing septic tank , take your pick . ",0
3853,you know that ten bucks you'd spend on a ticket ? just send it to cranky . we don't get paid enough to sit through crap like this . ,0
3854,"an even more predictable , cliche-ridden endeavor than its predecessor . ",0
3855,the whole thing plays like a tired tyco ad . ,0
3856,the film doesn't show enough of the creative process or even of what was created for the non-fan to figure out what makes wilco a big deal . ,0
3857,"the soupy end result has the odd distinction of being playful without being fun , too . ",0
3858,"no , i don't know why steven seagal is considered a star , nor why he keeps being cast in action films when none of them are ever any good or make any money . ",0
3859,"even by the intentionally low standards of frat-boy humor , sorority boys is a bowser . ",0
3860,"one well-timed explosion in a movie can be a knockout , but a hundred of them can be numbing . proof of this is ballistic : ecks vs . sever . ",0
3861,"halfway through , however , having sucked dry the undead action flick formula , blade ii mutates into a gross-out monster movie with effects that are more silly than scary . ",0
3862,"weighted down with slow , uninvolving storytelling and flat acting . ",0
3863,"we can't accuse kung pow for misfiring , since it is exactly what it wants to be : an atrociously , mind-numbingly , indescribably bad movie . unfortunately , we'd prefer a simple misfire . ",0
3864,there isn't one moment in the film that surprises or delights . ,0
3865,'wouldn't it be nice if all guys got a taste of what it's like on the other side of the bra ? ',0
3866,the movie is essentially a series of fleetingly interesting actors' moments . ,0
3867,"most of the information has already appeared in one forum or another and , no matter how broomfield dresses it up , it tends to speculation , conspiracy theories or , at best , circumstantial evidence . ",0
3868,"this movie , a certain scene in particular , brought me uncomfortably close to losing my lunch . ",0
3869,"the secrets of time travel will have been discovered , indulged in and rejected as boring before i see this piece of crap again . ",0
3870,"smug , artificial , ill-constructed and fatally overlong . . . it never finds a consistent tone and lacks bite , degenerating into a pious , preachy soap opera . ",0
3871,chelsea walls is a case of too many chefs fussing over too weak a recipe . ,0
3872,"every joke is repeated at least four times . every joke is repeated at least four times . every joke is repeated at least--annoying , isn't it ? ",0
3873,comes across as a fairly weak retooling . ,0
3874,the lousy lead performances . . . keep the movie from ever reaching the comic heights it obviously desired . ,0
3875,"its and pieces of the hot chick are so hilarious , and schneider's performance is so fine , it's a real shame that so much of the movie -- again , as in the animal -- is a slapdash mess . ",0
3876,"[creates] the worst kind of mythologizing , the kind that sacrifices real heroism and abject suffering for melodrama . ",0
3877,"the movie resolutely avoids all the comic possibilities of its situation , and becomes one more dumb high school comedy about sex gags and prom dates . ",0
3878,earnest and heartfelt but undernourished and plodding . ,0
3879,a sugar-coated rocky whose valuable messages are forgotten 10 minutes after the last trombone honks . ,0
3880,romanek keeps adding flourishes -- artsy fantasy sequences -- that simply feel wrong . they cheapen the overall effect . ,0
3881,has all the complexity and realistic human behavior of an episode of general hospital . ,0
3882,"an acceptable way to pass a little over an hour with moviegoers ages 8-10 , but it's unlikely to inspire anything more than a visit to mcdonald's , let alone some savvy street activism . ",0
3883,an exercise in cynicism every bit as ugly as the shabby digital photography and muddy sound . ,0
3884,mildly amusing . ,0
3885,the scriptwriters are no less a menace to society than the film's characters . ,0
3886,fairly run-of-the-mill . ,0
3887,"the film has a nearly terminal case of the cutes , and it's neither as funny nor as charming as it thinks it is . ",0
3888,more a gunfest than a rock concert . ,0
3889,"it's a frightful vanity film that , no doubt , pays off what debt miramax felt they owed to benigni . ",0
3890,a muddy psychological thriller rife with miscalculations . it makes me say the obvious : abandon all hope of a good movie ye who enter here . ,0
3891,mildly entertaining . ,0
3892,it's not original enough . ,0
3893,a listless sci-fi comedy in which eddie murphy deploys two guises and elaborate futuristic sets to no particularly memorable effect . ,0
3894,terrible . ,0
3895,little more than a super-sized infomercial for the cable-sports channel and its summer x games . ,0
3896,a generic bloodbath that often becomes laughably unbearable when it isn't merely offensive . ,0
3897,"julie davis is the kathie lee gifford of film directors , sadly proving once again ego doesn't always go hand in hand with talent . ",0
3898,"an unholy mess , driven by the pathetic idea that if you shoot something on crummy-looking videotape , it must be labelled 'hip' , 'innovative' and 'realistic' . ",0
3899,the story's pathetic and the gags are puerile . ,0
3900," . curiously , super troopers suffers because it doesn't have enough vices to merit its 103-minute length . ",0
3901,i was sent a copyof this film to review on dvd . for free . i still want my money back . ,0
3902,"it plods along methodically , somehow under the assumption that its "" dead wife communicating from beyond the grave "" framework is even remotely new or interesting . ",0
3903,"it's hard to believe that a relationship like holly and marina's could survive the hothouse emotions of teendom , and its longevity gets more inexplicable as the characterizations turn more crassly reductive . ",0
3904,all too familiar . . . basically the sort of cautionary tale that was old when 'angels with dirty faces' appeared in 1938 . ,0
3905,…passable enough for a shoot-out in the o . k . court house of life type of flick . strictly middle of the road . ,0
3906,"although purportedly a study in modern alienation , it's really little more than a particularly slanted , gay s/m fantasy , enervating and deadeningly drawn-out . ",0
3907,"after the first 10 minutes , which is worth seeing , the movie sinks into an abyss of clichés , depression and bad alternative music . ",0
3908,"no one can doubt the filmmakers' motives , but the guys still feels counterproductive . ",0
3909,"a very slow , uneventful ride around a pretty tattered old carousel . ",0
3910,"with little visible talent and no energy , colin hanks is in bad need of major acting lessons and maybe a little coffee . ",0
3911," "" feardotcom "" has the makings of an interesting meditation on the ethereal nature of the internet and the otherworldly energies it could channel , but it simply becomes a routine shocker . ",0
3912,a meatballs for the bare-midriff generation . ,0
3913,"well-meaning to a fault , antwone fisher manages the dubious feat of turning one man's triumph of will into everyman's romance comedy . ",0
3914,"seemingly disgusted with the lazy material and the finished product's unshapely look , director fisher stevens inexplicably dips key moments from the film in waking life water colors . ",0
3915,formula 51 promises a new kind of high but delivers the same old bad trip . ,0
3916,everything that was right about blade is wrong in its sequel . ,0
3917,"a few energetic stunt sequences briefly enliven the film , but the wheezing terrorist subplot hasn't the stamina for the 100-minute running time , and the protagonists' bohemian boorishness mars the spirit of good clean fun . ",0
3918,"the film was produced by jerry bruckheimer and directed by joel schumacher , and reflects the worst of their shallow styles : wildly overproduced , inadequately motivated every step of the way and demographically targeted to please every one ( and no one ) . ",0
3919,disney again ransacks its archives for a quick-buck sequel . ,0
3920," coarse , cliched and clunky , this trifling romantic comedy in which opposites attract for no better reason than that the screenplay demands it squanders the charms of stars hugh grant and sandra bullock . ",0
3921,"anyone who suffers through this film deserves , at the very least , a big box of consolation candy . ",0
3922,how much you are moved by the emotional tumult of [françois and michèle's] relationship depends a lot on how interesting and likable you find them . ,0
3923,"they presume their audience won't sit still for a sociology lesson , however entertainingly presented , so they trot out the conventional science-fiction elements of bug-eyed monsters and futuristic women in skimpy clothes . ",0
3924,collapses after 30 minutes into a slap-happy series of adolescent violence . ,0
3925,"the following things are not at all entertaining : the bad sound , the lack of climax and , worst of all , watching seinfeld ( who is also one of the film's producers ) do everything he can to look like a good guy . ",0
3926,"attal's hang-ups surrounding infidelity are so old-fashioned and , dare i say , outdated , it's a wonder that he couldn't have brought something fresher to the proceedings simply by accident . ",0
3927,"obvious , obnoxious and didactic burlesque . ",0
3928,the most surprising thing about this film is that they are actually releasing it into theaters . ,0
3929,michele is a such a brainless flibbertigibbet that it's hard to take her spiritual quest at all seriously . ,0
3930,"ultimately , clarity matters , both in breaking codes and making movies . enigma lacks it . ",0
3931,"potty-mouthed enough for pg-13 , yet not as hilariously raunchy as south park , this strangely schizo cartoon seems suited neither to kids or adults . ",0
3932,"a distinctly minor effort that will be seen to better advantage on cable , especially considering its barely feature-length running time of one hour . ",0
3933,most of the movie is so deadly dull that watching the proverbial paint dry would be a welcome improvement . ,0
3934,"in the end , tuck everlasting falls victim to that everlasting conundrum experienced by every human who ever lived : too much to do , too little time to do it in . ",0
3935,rather less than the sum of its underventilated père-fils confrontations . ,0
3936,"mckay shows crushingly little curiosity about , or is ill-equipped to examine , the interior lives of the characters in his film , much less incorporate them into his narrative . ",0
3937,plays like a series of vignettes -- clips of a film that are still looking for a common through-line . ,0
3938,new yorkers always seem to find the oddest places to dwell . . . ,0
3939,"amid the shock and curiosity factors , the film is just a corny examination of a young actress trying to find her way . ",0
3940,a characteristically engorged and sloppy coming-of-age movie . ,0
3941,a somewhat disappointing and meandering saga . ,0
3942,"whenever you think you've seen the end of the movie , we cut to a new scene , which also appears to be the end . but , no , we get another scene , and then another . you begin to long for the end credits as the desert does for rain . ",0
3943,"an empty , ugly exercise in druggy trance-noir and trumped-up street credibility . ",0
3944,"the screenplay , co-written by director imogen kimmel , lacks the wit necessary to fully exploit the comic elements of the premise , making the proceedings more bizarre than actually amusing . ",0
3945,the milieu is wholly unconvincing . . . and the histrionics reach a truly annoying pitch . ,0
3946,"unfunny comedy with a lot of static set ups , not much camera movement , and most of the scenes take place indoors in formal settings with motionless characters . ",0
3947,"each story is built on a potentially interesting idea , but the first two are ruined by amateurish writing and acting , while the third feels limited by its short running time . ",0
3948,"except for paymer as the boss who ultimately expresses empathy for bartleby's pain , the performances are so stylized as to be drained of human emotion . ",0
3949,will no doubt delight plympton's legion of fans ; others may find 80 minutes of these shenanigans exhausting . ,0
3950,the laughs are as rare as snake foo yung . ,0
3951,"for a film that celebrates radical , nonconformist values , what to do in case of fire ? lazily and glumly settles into a most traditional , reserved kind of filmmaking . ",0
3952,knockaround guys plays like a student film by two guys who desperately want to be quentin tarantino when they grow up . but they lack their idol's energy and passion for detail . ,0
3953,"mattei so completely loses himself to the film's circular structure to ever offer any insightful discourse on , well , love in the time of money . ",0
3954,"it briefly flirts with player masochism , but the point of real interest -– audience sadism -- is evaded completely . ",0
3955,"holland lets things peter out midway , but it's notably better acted -- and far less crass - than some other recent efforts in the burgeoning genre of films about black urban professionals . ",0
3956,"for every articulate player , such as skateboarder tony hawk or bmx rider mat hoffman , are about a half dozen young turks angling to see how many times they can work the words "" radical "" or "" suck "" into a sentence . ",0
3957,there's not a fresh idea at the core of this tale . ,0
3958,an impenetrable and insufferable ball of pseudo-philosophic twaddle . ,0
3959,"it's unfortunate that wallace , who wrote gibson's braveheart as well as the recent pearl harbor , has such an irrepressible passion for sappy situations and dialogue . ",0
3960,"i liked the movie , but i know i would have liked it more if it had just gone that one step further . i'm left slightly disappointed that it didn't . ",0
3961,dreary tale of middle-class angst,0
3962,"for a movie about the power of poetry and passion , there is precious little of either . ",0
3963,"[jackson and bledel] seem to have been picked not for their acting chops , but for their looks and appeal to the pre-teen crowd . ",0
3964,"lillard and cardellini earn their scooby snacks , but not anyone else . ",0
3965,"like schindler's list , the grey zone attempts to be grandiloquent , but ends up merely pretentious -- in a grisly sort of way . ",0
3966,"an unremittingly ugly movie to look at , listen to , and think about , it is quite possibly the sturdiest example yet of why the dv revolution has cheapened the artistry of making a film . ",0
3967,"[screenwriter] pimental took the farrelly brothers comedy and feminized it , but it is a rather poor imitation . ",0
3968,it's kind of sad that so many people put so much time and energy into this turkey . ,0
3969,friday after next is a lot more bluster than bite . ,0
3970,its juxtaposition of overwrought existentialism and stomach-churning gore will have you forever on the verge of either cracking up or throwing up . ,0
3971,a decidedly mixed bag . ,0
3972,meandering and confusing . ,0
3973,"there are cheesy backdrops , ridiculous action sequences , and many tired jokes about men in heels . ",0
3974,"ice cube isn't quite out of ripe screwball ideas , but friday after next spreads them pretty thin . ",0
3975,"not everything in the film works , including its somewhat convenient ending . ",0
3976,"the characters , cast in impossibly contrived situations , are totally estranged from reality . ",0
3977,"everything else about high crimes is , like the military system of justice it portrays , tiresomely regimented . ",0
3978,just dreadful . i don't blame eddie murphy but shouldn't owen wilson know a movie must have a story and a script ? ,0
3979,sweet home alabama certainly won't be remembered as one of [witherspoon's] better films . ,0
3980,"hard as this may be to believe , here on earth , a surprisingly similar teen drama , was a better film . ",0
3981,this is just lazy writing . even kids deserve better . ,0
3982,the pretensions -- and disposable story -- sink the movie . and diesel isn't the actor to save it . ,0
3983,bravo reveals the true intent of her film by carefully selecting interview subjects who will construct a portrait of castro so predominantly charitable it can only be seen as propaganda . ,0
3984, . . . a preachy parable stylized with a touch of john woo bullet ballet . ,0
3985,"frank capra played this story straight . but the 2002 film doesn't really believe in it , and breaks the mood with absurdly inappropriate 'comedy' scenes . ",0
3986,how about starting with a more original story instead of just slapping extreme humor and gross-out gags on top of the same old crap ? ,0
3987,"the problem is that for the most part , the film is deadly dull . ",0
3988,"handled correctly , wilde's play is a masterpiece of elegant wit and artifice . here , alas , it collapses like an overcooked soufflé . ",0
3989," "" sorority boys "" was funnier , and that movie was pretty bad . ",0
3990,"a bizarre piece of work , with premise and dialogue at the level of kids' television and plot threads as morose as teen pregnancy , rape and suspected murder",0
3991,"paul bettany is good at being the ultra-violent gangster wannabe , but the movie is certainly not number 1 . ",0
3992,"it's a gag that's worn a bit thin over the years , though don't ask still finds a few chuckles . ",0
3993,"an uplifting drama . . . what antwone fisher isn't , however , is original . ",0
3994,"often likable , but just as often it's meandering , low on energy , and too eager to be quirky at moments when a little old-fashioned storytelling would come in handy . ",0
3995,"certain to be distasteful to children and adults alike , eight crazy nights is a total misfire . ",0
3996,"elaborate special effects take centre screen , so that the human story is pushed to one side . ",0
3997,"showtime isn't particularly assaultive , but it can still make you feel that you never want to see another car chase , explosion or gunfight again . ",0
3998,this tuxedo . . . should have been sent back to the tailor for some major alterations . ,0
3999,"i have no problem with "" difficult "" movies , or movies that ask the audience to meet them halfway and connect the dots instead of having things all spelled out . but first , you have to give the audience a reason to <b>want</b> to put for that effort , and "" i",0
4000,"been there , done that . . . a thousand times already , and better . ",0
4001,"what's most offensive isn't the waste of a good cast , but the film's denial of sincere grief and mourning in favor of bogus spiritualism . ",0
4002,"sunk by way too much indulgence of scene-chewing , teeth-gnashing actorliness . ",0
4003,"fans of plympton's shorts may marginally enjoy the film , but it is doubtful this listless feature will win him any new viewers . ",0
4004,"none of this sounds promising and , indeed , the first half of sorority boys is as appalling as any 'comedy' to ever spill from a projector's lens . ",0
4005,"'punch-drunk love is so convinced of its own brilliance that , if it were a person , you'd want to smash its face in . '",0
4006,at once overly old-fashioned in its sudsy plotting and heavy-handed in its effort to modernize it with encomia to diversity and tolerance . ,0
4007,the trashy teen-sleaze equivalent of showgirls . ,0
4008,"while the production details are lavish , film has little insight into the historical period and its artists , particularly in how sand developed a notorious reputation . ",0
4009,a crass and insulting homage to great films like some like it hot and the john wayne classics . ,0
4010,"what's the most positive thing that can be said about the new rob schneider vehicle ? well , it's not as pathetic as the animal . ",0
4011,"with all the sympathy , empathy and pity fogging up the screen . . . his secret life enters the land of unintentional melodrama and tiresome love triangles . ",0
4012,the problematic characters and overly convenient plot twists foul up shum's good intentions . ,0
4013,what 'blade runner' would've looked like as a low-budget series on a uhf channel . ,0
4014,doesn't add up to much . ,0
4015,"has all the values of a straight-to-video movie , but because it has a bigger-name cast , it gets a full theatrical release . ",0
4016,"with its lackadaisical plotting and mindless action , all about the benjamins evokes the bottom tier of blaxploitation flicks from the 1970s . ",0
4017,"it never quite makes it to the boiling point , but manages to sustain a good simmer for most of its running time . ",0
4018,"loud , silly , stupid and pointless . ",0
4019,"mandel holland's direction is uninspired , and his scripting unsurprising , but the performances by phifer and black are ultimately winning . you'll find yourself wishing that you and they were in another movie . ",0
4020,a yawn-provoking little farm melodrama . ,0
4021,"did no one on the set have a sense of humor , or did they not have the nerve to speak up ? ",0
4022,crummy,0
4023,"seriously , rent the disney version . ",0
4024,"as david letterman and the onion have proven , the worst of tragedies can be fertile sources of humor , but lawrence has only a fleeting grasp of how to develop them . ",0
